#{"t_start": 1737965427.0361888, "env_id": "None"}
r,l,t
7.0,11,63.889211
2.0,14,63.896037
4.0,13,63.902349
5.0,12,63.908228
6.0,11,63.913629
3.0,12,63.919586
7.0,11,63.924964
8.0,11,64.410463
7.0,11,64.416458
-2.0,17,64.425268
6.0,11,64.430773
4.0,13,64.437427
5.0,11,64.442902
5.0,11,64.448629
8.0,11,64.454267
6.0,10,64.459417
7.0,10,64.464455
5.0,13,64.470908
4.0,14,64.477723
5.0,12,64.483732
8.0,11,64.489186
7.0,10,64.49415
6.0,10,64.499179
3.0,14,64.505987
6.0,11,64.511423
8.0,10,64.516347
7.0,10,64.521281
6.0,10,64.526212
6.0,13,64.53262
4.0,11,64.538129
5.0,12,64.54409
6.0,10,64.549084
8.0,10,64.554086
6.0,11,64.559497
7.0,12,64.565357
5.0,12,64.571261
3.0,15,64.578523
9.0,10,64.583519
6.0,11,64.589015
6.0,11,64.5945
5.0,12,64.600421
7.0,11,64.605761
7.0,11,64.611205
6.0,13,64.617521
8.0,11,64.622948
6.0,11,64.628399
5.0,11,64.633799
7.0,10,64.638689
7.0,10,64.64361
1.0,15,64.650934
8.0,12,64.6569
6.0,11,64.662277
5.0,12,65.150966
5.0,10,65.156276
3.0,14,65.163303
8.0,10,65.168353
4.0,12,65.17437
3.0,12,65.180656
4.0,12,65.186749
4.0,13,65.193176
7.0,11,65.198673
5.0,13,65.205031
6.0,10,65.210033
8.0,11,65.215538
5.0,12,65.221453
7.0,11,65.226911
7.0,11,65.232312
7.0,10,65.237303
4.0,13,65.243736
8.0,11,65.24916
4.0,12,65.255055
6.0,11,65.260494
8.0,11,65.265856
7.0,10,65.270844
5.0,11,65.276332
5.0,12,65.282146
5.0,12,65.288097
6.0,11,65.29362
6.0,10,65.298637
4.0,13,65.305079
1.0,15,65.312347
4.0,12,65.318211
4.0,12,65.324092
3.0,13,65.330457
5.0,13,65.336831
4.0,11,65.342589
5.0,11,65.348083
5.0,11,65.35346
7.0,11,65.358888
4.0,12,65.364733
5.0,14,65.371561
2.0,14,65.378376
3.0,13,65.384767
6.0,11,65.390245
4.0,13,65.396874
7.0,12,65.882668
5.0,13,65.889658
8.0,10,65.894748
6.0,10,65.899802
6.0,10,65.904895
7.0,11,65.910436
9.0,10,65.91546
7.0,11,65.920983
3.0,12,65.926912
7.0,11,65.932465
2.0,15,65.940143
7.0,10,65.945153
5.0,12,65.951085
8.0,10,65.956133
6.0,10,65.961309
2.0,13,65.967745
7.0,11,65.973247
5.0,11,65.978683
7.0,10,65.983696
2.0,14,65.990525
5.0,11,65.99593
6.0,11,66.001338
6.0,10,66.006365
5.0,12,66.012285
5.0,10,66.017263
4.0,12,66.023099
1.0,16,66.030885
5.0,10,66.035828
7.0,10,66.040835
2.0,15,66.04806
4.0,13,66.054422
8.0,10,66.059371
3.0,14,66.066252
6.0,10,66.071202
6.0,10,66.076111
7.0,10,66.081081
6.0,12,66.086996
2.0,15,66.094313
8.0,10,66.099257
4.0,15,66.10652
7.0,13,66.112981
3.0,13,66.119409
5.0,12,66.125272
4.0,11,66.130669
7.0,10,66.135981
2.0,13,66.624086
6.0,11,66.629824
7.0,10,66.634888
3.0,13,66.641362
8.0,10,66.646414
3.0,14,66.653248
4.0,13,66.659652
2.0,13,66.665988
7.0,10,66.670946
6.0,10,66.67626
7.0,10,66.681417
5.0,10,66.686547
5.0,11,66.691976
7.0,10,66.697245
6.0,11,66.702672
7.0,10,66.707611
7.0,10,66.712589
7.0,10,66.717593
7.0,11,66.722991
7.0,10,66.727974
6.0,13,66.734355
6.0,10,66.739399
8.0,10,66.744401
7.0,11,66.749833
6.0,12,66.755789
7.0,10,66.760694
8.0,10,66.765616
2.0,13,66.771887
6.0,11,66.777288
4.0,12,66.783065
5.0,11,66.7885
5.0,10,66.793423
7.0,10,66.798406
4.0,14,66.805132
5.0,11,66.810512
8.0,10,66.81547
9.0,10,66.820411
4.0,11,66.82577
6.0,10,66.830941
2.0,14,66.837795
2.0,15,66.845143
4.0,12,66.850999
7.0,10,66.855963
4.0,12,66.861803
7.0,11,66.867234
6.0,11,67.351116
6.0,11,67.357092
5.0,11,67.362756
5.0,12,67.368785
8.0,10,67.373883
3.0,14,67.380767
5.0,11,67.386224
6.0,11,67.391621
2.0,14,67.398425
4.0,11,67.403891
6.0,13,67.41028
7.0,10,67.415264
7.0,10,67.420172
8.0,10,67.425123
5.0,11,67.430472
6.0,13,67.437076
5.0,11,67.442567
7.0,10,67.447564
1.0,14,67.454436
6.0,12,67.460396
6.0,11,67.465865
4.0,11,67.471235
7.0,11,67.47671
4.0,14,67.483842
3.0,15,67.49115
7.0,10,67.49611
9.0,10,67.501053
4.0,13,67.507357
6.0,11,67.512698
7.0,10,67.517721
6.0,10,67.522672
3.0,14,67.52949
5.0,13,67.53589
5.0,10,67.540812
6.0,11,67.54618
5.0,11,67.551903
1.0,18,67.560671
-1.0,17,67.568873
5.0,13,67.575206
2.0,15,67.582443
9.0,10,67.587357
5.0,11,67.592827
7.0,10,67.597718
4.0,14,68.085858
3.0,15,68.093813
5.0,12,68.099822
3.0,11,68.105344
8.0,10,68.110355
8.0,10,68.115292
5.0,12,68.12122
5.0,10,68.126199
6.0,11,68.13158
4.0,13,68.137955
3.0,14,68.144793
3.0,13,68.151163
6.0,11,68.156634
7.0,10,68.161656
7.0,11,68.167115
0.0,17,68.175458
4.0,11,68.181462
8.0,10,68.186621
9.0,10,68.191622
1.0,15,68.198971
8.0,10,68.203994
7.0,10,68.208914
4.0,13,68.215295
5.0,10,68.220248
6.0,11,68.225558
6.0,11,68.231323
6.0,11,68.236883
5.0,12,68.2428
3.0,13,68.249214
2.0,15,68.25655
4.0,13,68.262899
6.0,10,68.267858
5.0,13,68.274192
5.0,11,68.279566
5.0,12,68.285417
3.0,13,68.291747
6.0,12,68.297647
5.0,12,68.303511
5.0,12,68.309377
5.0,11,68.314792
6.0,11,68.320271
5.0,12,68.326263
9.0,10,68.331352
6.0,10,68.336268
5.0,12,68.824769
6.0,10,68.830043
7.0,12,68.836104
6.0,12,68.842114
7.0,11,68.847558
5.0,11,68.853049
6.0,11,68.85851
4.0,12,68.864436
8.0,11,68.869885
3.0,13,68.876291
7.0,10,68.88127
4.0,11,68.886717
4.0,11,68.892158
7.0,11,68.897621
7.0,11,68.903048
7.0,10,68.90805
6.0,11,68.913495
7.0,11,68.918887
7.0,10,68.923836
7.0,11,68.92919
8.0,10,68.934142
4.0,11,68.939981
5.0,11,68.945451
6.0,12,68.951331
6.0,12,68.957303
6.0,12,68.963184
7.0,10,68.968133
5.0,11,68.973556
7.0,11,68.978957
3.0,13,68.985347
7.0,10,68.990286
5.0,13,68.996648
2.0,15,69.00399
7.0,11,69.009421
5.0,10,69.014367
5.0,10,69.019476
5.0,12,69.025377
7.0,10,69.030358
8.0,10,69.035299
8.0,11,69.040646
5.0,12,69.046551
-1.0,19,69.055648
4.0,12,69.061535
4.0,12,69.067421
1.0,16,69.075147
8.0,10,69.563409
5.0,10,69.56859
4.0,14,69.575695
7.0,10,69.580864
7.0,11,69.586457
5.0,11,69.592097
6.0,11,69.597669
9.0,10,69.602726
5.0,10,69.607773
5.0,13,69.614215
3.0,14,69.621104
4.0,12,69.627068
1.0,14,69.633978
5.0,12,69.63992
6.0,12,69.646343
6.0,10,69.65137
7.0,11,69.656789
6.0,12,69.662614
4.0,12,69.668572
6.0,12,69.674467
3.0,14,69.68205
6.0,10,69.68735
6.0,12,69.693903
6.0,12,69.700287
4.0,11,69.706198
7.0,11,69.712131
2.0,15,69.720437
4.0,12,69.727217
8.0,10,69.732773
6.0,11,69.738706
7.0,10,69.743947
6.0,11,69.749563
7.0,11,69.754992
7.0,12,69.76089
8.0,10,69.76584
5.0,12,69.771768
6.0,12,69.777752
7.0,12,69.783705
6.0,10,69.788762
5.0,13,69.795183
6.0,11,69.800721
0.0,17,69.809024
7.0,10,69.814037
6.0,12,69.820047
5.0,12,70.309591
7.0,11,70.315551
3.0,13,70.32225
7.0,10,70.327368
3.0,14,70.3342
6.0,11,70.339649
8.0,10,70.344694
4.0,12,70.350659
-1.0,19,70.359891
6.0,11,70.365419
4.0,13,70.371906
5.0,12,70.377949
7.0,11,70.383414
6.0,12,70.389318
7.0,10,70.394314
8.0,10,70.399269
7.0,10,70.404274
8.0,11,70.409729
5.0,11,70.415182
8.0,11,70.42076
6.0,12,70.42698
5.0,14,70.433816
3.0,16,70.441839
6.0,10,70.447095
7.0,10,70.452397
4.0,13,70.458828
9.0,10,70.463936
5.0,11,70.469415
8.0,10,70.474407
7.0,12,70.480435
5.0,11,70.48591
6.0,10,70.490862
5.0,11,70.49645
6.0,10,70.501464
6.0,11,70.507306
5.0,10,70.51233
6.0,12,70.51826
4.0,13,70.524609
7.0,11,70.529997
6.0,11,70.535395
7.0,10,70.540525
3.0,14,70.547448
6.0,11,70.552863
7.0,11,70.558382
8.0,10,71.043648
3.0,14,71.05092
5.0,13,71.057457
3.0,14,71.06441
9.0,10,71.06944
4.0,13,71.075769
7.0,11,71.081468
5.0,10,71.086563
8.0,10,71.091521
6.0,10,71.096495
5.0,11,71.101971
8.0,10,71.106885
9.0,11,71.112347
4.0,13,71.118673
6.0,11,71.124094
5.0,12,71.130122
7.0,10,71.135052
8.0,10,71.140049
6.0,10,71.14499
3.0,11,71.150369
2.0,14,71.157207
7.0,10,71.162172
4.0,13,71.168515
5.0,12,71.174432
2.0,14,71.181612
5.0,11,71.187071
8.0,10,71.192022
-2.0,18,71.200769
4.0,13,71.207027
7.0,11,71.212465
6.0,11,71.217945
7.0,10,71.222853
5.0,12,71.228823
5.0,13,71.235225
6.0,12,71.241489
7.0,10,71.246541
4.0,13,71.252903
4.0,14,71.259649
8.0,10,71.264568
6.0,11,71.269972
7.0,11,71.275389
2.0,16,71.283099
-1.0,18,71.291739
6.0,11,71.778594
7.0,10,71.783996
6.0,11,71.789623
7.0,11,71.795387
6.0,10,71.800467
5.0,11,71.806005
4.0,11,71.811598
4.0,12,71.817661
8.0,10,71.822698
7.0,10,71.827671
2.0,14,71.834658
7.0,11,71.840222
3.0,14,71.847167
7.0,10,71.852189
6.0,11,71.857585
6.0,10,71.862648
5.0,11,71.868136
5.0,11,71.873686
7.0,10,71.878725
5.0,12,71.884651
3.0,12,71.890641
2.0,15,71.898086
6.0,10,71.903091
6.0,13,71.909469
7.0,10,71.91453
5.0,11,71.920056
2.0,14,71.92737
6.0,13,71.933854
5.0,12,71.940036
5.0,11,71.945525
8.0,10,71.950576
6.0,11,71.956133
6.0,13,71.96266
3.0,12,71.968658
6.0,12,71.974807
5.0,12,71.980682
6.0,10,71.985706
2.0,14,71.992457
5.0,11,71.997909
7.0,11,72.003453
7.0,11,72.008855
7.0,10,72.013776
5.0,12,72.019727
5.0,11,72.025239
6.0,11,72.030753
3.0,14,72.518964
7.0,10,72.524295
6.0,10,72.529342
7.0,10,72.534386
5.0,11,72.540035
5.0,13,72.546491
-1.0,16,72.55447
5.0,10,72.559559
6.0,11,72.565014
5.0,12,72.570954
6.0,11,72.57643
6.0,11,72.58193
7.0,10,72.586942
8.0,11,72.59238
8.0,11,72.597867
8.0,10,72.602815
4.0,14,72.609745
6.0,11,72.615226
5.0,11,72.620644
8.0,10,72.625694
2.0,15,72.633045
7.0,12,72.639127
5.0,12,72.645476
6.0,11,72.65105
8.0,10,72.656021
6.0,10,72.66113
5.0,12,72.667045
8.0,10,72.672147
3.0,13,72.678979
5.0,12,72.685128
3.0,13,72.691644
5.0,11,72.697272
6.0,12,72.704587
6.0,11,72.710255
2.0,13,72.717378
7.0,10,72.722813
7.0,10,72.727957
7.0,12,72.734035
5.0,12,72.739929
3.0,13,72.746453
6.0,11,72.751955
6.0,11,72.757475
8.0,10,72.762393
3.0,13,72.768848
6.0,12,73.257096
6.0,10,73.262689
5.0,12,73.268823
9.0,10,73.273857
7.0,11,73.279356
6.0,12,73.285318
8.0,10,73.290605
7.0,10,73.295606
2.0,14,73.302494
6.0,11,73.307876
5.0,11,73.313307
7.0,11,73.31873
8.0,10,73.323737
8.0,10,73.328728
6.0,11,73.334123
7.0,10,73.339048
4.0,13,73.345491
7.0,10,73.350532
7.0,10,73.355567
7.0,10,73.360534
6.0,12,73.366352
6.0,10,73.371306
6.0,12,73.377193
6.0,10,73.382146
5.0,12,73.388935
5.0,11,73.394929
3.0,11,73.400743
6.0,11,73.406548
7.0,12,73.412632
7.0,11,73.418112
5.0,10,73.423176
4.0,12,73.429048
4.0,11,73.434482
7.0,11,73.440069
5.0,11,73.445615
8.0,10,73.45051
6.0,10,73.455507
5.0,11,73.46092
5.0,12,73.466786
6.0,11,73.472154
5.0,13,73.478688
3.0,13,73.485098
5.0,12,73.490983
5.0,11,73.496482
5.0,13,73.502765
9.0,10,73.507648
4.0,13,73.999046
3.0,14,74.006629
5.0,12,74.012725
4.0,12,74.018801
5.0,12,74.0248
3.0,12,74.0311
4.0,12,74.037182
5.0,11,74.042819
7.0,11,74.048256
6.0,10,74.053283
8.0,10,74.05832
8.0,10,74.063343
5.0,12,74.069346
2.0,14,74.076203
6.0,11,74.081719
6.0,11,74.087403
4.0,12,74.093565
1.0,16,74.101401
7.0,11,74.106873
7.0,11,74.112412
7.0,11,74.117857
3.0,13,74.124277
7.0,11,74.129746
5.0,11,74.135427
6.0,11,74.141013
4.0,11,74.146451
3.0,13,74.152837
7.0,10,74.157885
7.0,10,74.162856
5.0,12,74.16879
2.0,15,74.176456
6.0,11,74.181973
8.0,10,74.187024
4.0,12,74.192941
6.0,10,74.198015
3.0,14,74.20501
6.0,11,74.210531
7.0,10,74.215463
4.0,11,74.220904
6.0,12,74.226851
6.0,11,74.232241
5.0,11,74.237628
6.0,13,74.24392
5.0,12,74.249725
3.0,13,74.824082
3.0,14,74.832001
6.0,12,74.838635
1.0,14,74.845908
3.0,13,74.852513
4.0,12,74.858666
6.0,11,74.86432
5.0,13,74.871004
5.0,11,74.876506
5.0,13,74.883372
6.0,10,74.888554
4.0,12,74.894581
8.0,11,74.9001
5.0,11,74.905697
3.0,13,74.912334
8.0,10,74.917457
6.0,10,74.922591
5.0,10,74.927629
2.0,13,74.934328
7.0,10,74.939806
4.0,14,74.946878
4.0,12,74.952922
5.0,11,74.958498
2.0,16,74.966474
7.0,10,74.971551
4.0,12,74.977548
3.0,14,74.984544
7.0,11,74.990075
4.0,12,74.996097
5.0,13,75.002678
8.0,11,75.008208
6.0,11,75.013824
10.0,10,75.018839
4.0,12,75.024879
5.0,12,75.030977
6.0,10,75.036055
7.0,11,75.041606
5.0,13,75.048156
1.0,15,75.055568
6.0,10,75.06063
8.0,10,75.065795
8.0,10,75.070865
6.0,11,75.076321
7.0,11,75.081872
7.0,10,75.589907
8.0,10,75.595459
4.0,13,75.602259
6.0,10,75.607677
6.0,12,75.613873
6.0,10,75.619015
5.0,13,75.625773
7.0,10,75.630835
5.0,12,75.637139
8.0,10,75.642507
6.0,11,75.648129
6.0,10,75.653182
6.0,12,75.659173
1.0,18,75.668115
6.0,11,75.67366
7.0,10,75.679116
7.0,10,75.684333
3.0,15,75.691862
7.0,11,75.697623
2.0,14,75.704698
7.0,10,75.709629
9.0,10,75.714628
4.0,14,75.721544
6.0,10,75.726714
3.0,12,75.732766
6.0,11,75.738287
5.0,11,75.743815
5.0,11,75.749223
8.0,11,75.754708
5.0,12,75.760657
6.0,11,75.766209
0.0,15,75.773523
5.0,12,75.779516
8.0,10,75.784518
5.0,12,75.790587
5.0,13,75.797095
3.0,13,75.803523
8.0,10,75.808488
6.0,10,75.813484
3.0,14,75.820423
7.0,10,75.825381
2.0,13,75.831741
4.0,13,75.838242
5.0,12,75.844204
5.0,11,76.341134
6.0,12,76.347479
7.0,10,76.352652
4.0,12,76.358775
9.0,10,76.363971
4.0,13,76.370431
7.0,10,76.37544
6.0,10,76.380536
5.0,13,76.386959
6.0,11,76.392476
5.0,11,76.398013
5.0,11,76.403963
7.0,11,76.409535
6.0,10,76.414617
4.0,12,76.42073
7.0,12,76.426774
6.0,11,76.432331
6.0,12,76.438922
6.0,10,76.444142
5.0,12,76.450135
5.0,11,76.455631
5.0,12,76.461637
6.0,11,76.467129
6.0,12,76.473139
4.0,11,76.47857
7.0,12,76.484584
10.0,10,76.4896
7.0,10,76.494713
8.0,10,76.499726
7.0,10,76.504809
3.0,14,76.511812
5.0,10,76.516822
9.0,10,76.521932
3.0,12,76.527886
5.0,11,76.533355
6.0,10,76.538404
6.0,10,76.543682
7.0,10,76.548697
6.0,10,76.55366
7.0,10,76.558693
6.0,11,76.564381
7.0,11,76.569931
6.0,11,76.57541
5.0,12,76.581373
8.0,11,76.58698
3.0,13,76.593464
7.0,10,77.103585
8.0,10,77.109289
3.0,13,77.116144
3.0,15,77.124351
4.0,12,77.130412
6.0,10,77.13568
7.0,10,77.141561
5.0,12,77.148214
5.0,12,77.154646
6.0,11,77.160604
2.0,12,77.166939
9.0,11,77.172713
1.0,17,77.18191
5.0,11,77.18841
8.0,10,77.193879
7.0,11,77.199685
0.0,17,77.208605
5.0,12,77.21525
10.0,10,77.220666
7.0,10,77.226146
4.0,12,77.232401
4.0,13,77.239168
6.0,11,77.245063
6.0,12,77.251469
5.0,12,77.25786
6.0,12,77.264236
8.0,10,77.269711
2.0,15,77.277498
5.0,12,77.283819
5.0,10,77.289043
4.0,12,77.295402
5.0,11,77.301174
2.0,15,77.308998
2.0,15,77.316643
8.0,10,77.321886
6.0,12,77.327958
6.0,12,77.334102
7.0,11,77.339901
6.0,11,77.345536
8.0,10,77.350654
7.0,10,77.355711
6.0,12,77.361723
5.0,11,77.367377
4.0,13,77.374047
1.0,15,77.896876
2.0,13,77.90382
7.0,10,77.909068
3.0,12,77.915388
6.0,12,77.921549
5.0,12,77.927841
5.0,12,77.934195
5.0,13,77.940869
7.0,11,77.946431
5.0,13,77.95315
8.0,10,77.958331
6.0,11,77.963859
2.0,14,77.970916
6.0,12,77.976902
1.0,15,77.984366
6.0,11,77.990051
6.0,10,77.995115
6.0,10,78.000133
3.0,12,78.00609
5.0,13,78.012635
7.0,10,78.017742
-1.0,18,78.026758
5.0,12,78.032689
6.0,11,78.038157
7.0,11,78.043678
8.0,10,78.049083
8.0,11,78.054717
6.0,11,78.06018
5.0,11,78.06577
6.0,10,78.070935
8.0,10,78.076021
3.0,13,78.082932
7.0,10,78.088314
7.0,11,78.09413
5.0,11,78.099975
7.0,10,78.105653
7.0,10,78.111014
2.0,14,78.118207
4.0,13,78.125133
8.0,10,78.130541
7.0,10,78.136219
8.0,10,78.141475
5.0,11,78.147301
6.0,11,78.152956
6.0,11,78.660663
5.0,11,78.666857
7.0,11,78.673049
9.0,10,78.678749
7.0,10,78.684158
6.0,10,78.68939
2.0,14,78.696729
6.0,13,78.703519
7.0,10,78.708676
5.0,11,78.714897
7.0,10,78.720442
4.0,12,78.726739
7.0,10,78.732082
5.0,10,78.737407
6.0,13,78.744095
0.0,17,78.752938
7.0,10,78.758139
-4.0,21,78.769074
7.0,11,78.774747
5.0,14,78.781651
6.0,10,78.786699
4.0,13,78.793119
3.0,14,78.799968
3.0,15,78.80743
6.0,10,78.812431
8.0,10,78.817728
5.0,12,78.823838
4.0,13,78.830293
6.0,11,78.835794
7.0,10,78.841113
2.0,14,78.848075
3.0,13,78.854501
7.0,10,78.859619
9.0,10,78.864644
9.0,10,78.869594
7.0,10,78.874646
6.0,10,78.87962
6.0,10,78.884764
5.0,11,78.890278
6.0,12,78.896277
6.0,10,78.90127
5.0,12,78.907245
5.0,11,78.912834
8.0,10,78.917932
3.0,13,79.430261
5.0,11,79.43622
7.0,10,79.441526
6.0,11,79.447342
8.0,11,79.452892
9.0,10,79.458064
7.0,10,79.46311
7.0,11,79.468715
7.0,10,79.473758
2.0,13,79.480245
7.0,10,79.485345
4.0,13,79.491859
3.0,13,79.500331
5.0,10,79.505358
4.0,15,79.512663
6.0,11,79.518232
7.0,10,79.523191
3.0,13,79.52976
8.0,10,79.534824
8.0,11,79.540325
7.0,10,79.545348
9.0,10,79.550605
8.0,10,79.555665
5.0,13,79.562873
6.0,10,79.568182
5.0,11,79.574031
6.0,11,79.579794
8.0,10,79.585058
6.0,12,79.591245
7.0,10,79.596592
8.0,10,79.601745
6.0,11,79.607811
7.0,10,79.613127
8.0,11,79.619227
5.0,10,79.624438
-3.0,19,79.634227
5.0,11,79.640143
3.0,13,79.64718
7.0,10,79.652382
6.0,10,79.657824
7.0,10,79.662877
6.0,11,79.668533
-3.0,19,79.678129
7.0,10,79.68328
5.0,12,79.689325
6.0,11,80.191857
3.0,14,80.199479
-1.0,17,80.20817
6.0,11,80.21385
6.0,11,80.219484
6.0,11,80.224956
7.0,10,80.230088
7.0,11,80.235856
6.0,10,80.240946
4.0,13,80.247429
1.0,16,80.255363
8.0,10,80.260433
5.0,13,80.266937
5.0,13,80.27334
5.0,10,80.278401
8.0,10,80.28332
-1.0,18,80.292002
4.0,14,80.298914
5.0,11,80.30447
5.0,11,80.30994
5.0,11,80.315422
8.0,10,80.320433
4.0,11,80.326235
5.0,11,80.33177
7.0,11,80.337286
4.0,12,80.343325
6.0,12,80.349279
3.0,15,80.356554
8.0,10,80.361594
6.0,12,80.367518
5.0,12,80.373467
5.0,12,80.379457
6.0,11,80.384952
5.0,12,80.390912
4.0,12,80.396905
6.0,11,80.402488
7.0,11,80.407935
5.0,11,80.41334
5.0,12,80.419287
4.0,11,80.424738
3.0,12,80.430705
5.0,12,80.436817
3.0,13,80.443461
5.0,12,80.94175
7.0,10,80.947182
1.0,16,80.955275
7.0,11,80.960923
7.0,10,80.966023
3.0,14,80.97297
7.0,10,80.977996
6.0,12,80.984027
6.0,12,80.989983
2.0,15,80.997406
4.0,11,81.002909
4.0,12,81.008801
6.0,10,81.013989
6.0,11,81.019517
4.0,13,81.025898
6.0,12,81.03179
6.0,10,81.036787
7.0,10,81.041795
5.0,12,81.047803
6.0,11,81.053245
6.0,10,81.058179
2.0,15,81.065795
6.0,13,81.072212
9.0,10,81.07714
5.0,12,81.082963
6.0,11,81.088441
6.0,12,81.094268
4.0,14,81.101331
5.0,12,81.107506
9.0,10,81.112479
8.0,10,81.11737
4.0,13,81.123912
6.0,11,81.129319
8.0,10,81.134324
5.0,13,81.140916
6.0,10,81.145963
7.0,11,81.151407
3.0,14,81.158284
6.0,10,81.163489
8.0,10,81.168617
7.0,11,81.174164
7.0,10,81.179401
3.0,15,81.186905
7.0,11,81.192577
6.0,10,81.700405
8.0,10,81.705846
5.0,12,81.712091
4.0,14,81.719212
5.0,12,81.725312
7.0,11,81.731037
3.0,15,81.738471
8.0,11,81.74443
6.0,11,81.750069
2.0,14,81.757066
7.0,11,81.762649
1.0,16,81.770654
3.0,12,81.776742
4.0,13,81.783192
7.0,11,81.788713
9.0,10,81.793663
5.0,12,81.799617
-1.0,18,81.808648
6.0,13,81.815365
5.0,12,81.821301
7.0,12,81.82735
4.0,13,81.833734
5.0,13,81.840171
4.0,13,81.846668
7.0,11,81.852214
0.0,16,81.85999
7.0,10,81.864988
7.0,10,81.870054
3.0,14,81.877002
8.0,10,81.882056
6.0,10,81.8871
7.0,11,81.89258
7.0,12,81.8985
7.0,10,81.903524
4.0,12,81.909477
7.0,12,81.915527
6.0,10,81.920489
9.0,10,81.925527
5.0,12,81.93142
4.0,12,81.937379
4.0,12,81.943382
5.0,12,81.949391
5.0,10,81.954495
3.0,17,82.450188
7.0,10,82.455468
4.0,12,82.461573
6.0,13,82.468063
6.0,13,82.474599
3.0,13,82.48108
4.0,12,82.487011
4.0,11,82.492417
6.0,10,82.497482
3.0,13,82.50388
5.0,11,82.509314
7.0,10,82.51426
6.0,10,82.519235
6.0,10,82.524157
8.0,10,82.529144
4.0,12,82.535028
8.0,11,82.540642
6.0,12,82.546506
8.0,10,82.551446
6.0,12,82.557349
6.0,10,82.562358
7.0,11,82.567768
8.0,10,82.572706
6.0,10,82.577675
6.0,11,82.583124
3.0,15,82.590402
7.0,10,82.595351
4.0,12,82.601458
4.0,13,82.607867
8.0,11,82.613269
6.0,12,82.61917
7.0,10,82.624122
2.0,15,82.631683
7.0,11,82.637085
8.0,10,82.641997
8.0,10,82.646957
6.0,11,82.65239
6.0,11,82.657813
8.0,10,82.662813
5.0,11,82.668219
6.0,10,82.673217
4.0,12,82.679495
6.0,10,82.684566
3.0,16,82.692514
3.0,12,83.191103
3.0,14,83.198865
2.0,15,83.206672
5.0,11,83.212377
8.0,10,83.217462
6.0,10,83.222515
7.0,11,83.228109
-2.0,18,83.236954
6.0,12,83.243115
4.0,12,83.249041
3.0,13,83.255498
8.0,10,83.260525
5.0,14,83.2675
8.0,10,83.272587
4.0,14,83.279693
7.0,10,83.284691
5.0,11,83.290281
2.0,15,83.29945
2.0,16,83.307636
7.0,10,83.312848
6.0,10,83.317899
8.0,10,83.322886
1.0,15,83.330209
6.0,11,83.335952
5.0,11,83.341464
7.0,10,83.346521
5.0,11,83.352089
7.0,10,83.357061
7.0,11,83.362553
6.0,10,83.367619
4.0,13,83.374081
5.0,12,83.380006
5.0,12,83.385959
3.0,13,83.392451
7.0,10,83.397397
4.0,11,83.402853
5.0,12,83.408832
6.0,12,83.414708
3.0,14,83.421617
7.0,10,83.426592
6.0,10,83.431554
6.0,10,83.436818
4.0,13,83.44336
4.0,11,83.448825
4.0,12,83.951881
-2.0,17,83.960585
5.0,10,83.965962
8.0,10,83.971428
8.0,10,83.976566
6.0,12,83.983152
4.0,11,83.988874
6.0,10,83.994218
7.0,10,83.999519
8.0,10,84.005006
2.0,14,84.012327
6.0,11,84.018063
7.0,10,84.023234
7.0,10,84.028402
8.0,10,84.033586
4.0,12,84.04012
6.0,11,84.04606
1.0,16,84.054535
9.0,10,84.059744
6.0,11,84.065302
5.0,11,84.070917
7.0,10,84.075985
5.0,12,84.081969
7.0,10,84.086901
7.0,10,84.091874
7.0,10,84.097053
1.0,16,84.104986
7.0,10,84.10994
2.0,14,84.116867
7.0,10,84.121878
6.0,11,84.127334
8.0,10,84.13228
6.0,12,84.138215
3.0,14,84.145157
0.0,16,84.153087
5.0,11,84.158502
8.0,10,84.163442
5.0,11,84.168935
5.0,13,84.175736
4.0,13,84.182453
5.0,12,84.188413
7.0,11,84.193928
8.0,11,84.199514
7.0,10,84.204791
4.0,13,84.694116
8.0,11,84.699973
9.0,10,84.705148
7.0,11,84.710762
4.0,12,84.717403
5.0,12,84.723749
6.0,11,84.730012
4.0,13,84.736894
4.0,12,84.743194
7.0,11,84.748821
6.0,10,84.754085
5.0,12,84.76042
4.0,14,84.767723
6.0,10,84.773345
6.0,11,84.779261
7.0,10,84.784442
4.0,13,84.791234
7.0,11,84.796972
8.0,10,84.802236
3.0,14,84.809699
7.0,10,84.815192
1.0,15,84.822868
6.0,12,84.828937
9.0,10,84.834008
9.0,10,84.839149
9.0,10,84.844537
5.0,12,84.850744
7.0,10,84.856208
7.0,10,84.861799
4.0,13,84.868527
6.0,10,84.873707
5.0,12,84.880002
6.0,13,84.886634
7.0,11,84.892352
6.0,13,84.89931
4.0,13,84.90638
3.0,13,84.912946
6.0,11,84.918824
6.0,13,84.925514
6.0,10,84.930731
5.0,11,84.936527
5.0,12,84.942624
5.0,11,84.948406
5.0,13,84.955135
4.0,11,84.960711
6.0,11,85.455809
4.0,12,85.462149
5.0,10,85.467275
6.0,11,85.473144
4.0,13,85.479809
7.0,10,85.484951
7.0,10,85.490006
6.0,10,85.495139
3.0,13,85.501647
7.0,11,85.507166
7.0,10,85.512234
6.0,11,85.517795
0.0,16,85.525656
7.0,11,85.531193
6.0,10,85.536196
5.0,12,85.542163
8.0,10,85.547229
5.0,12,85.553314
6.0,10,85.558311
5.0,11,85.56378
6.0,10,85.568971
7.0,10,85.573997
7.0,11,85.579481
