#{"t_start": 1737988432.2088268, "env_id": "None"}
r,l,t
0.0,31,56.163727
-1.0,31,56.166809
0.0,31,56.169935
0.0,31,56.172976
0.0,31,56.176101
0.0,31,56.179231
-1.0,31,56.182259
0.0,31,56.185387
0.0,31,56.188514
-2.0,31,56.191586
0.0,31,56.194705
0.0,31,56.197776
0.0,31,56.200894
0.0,31,56.203968
0.0,31,56.207092
0.0,31,56.210166
0.0,31,56.213272
-1.0,31,56.216368
0.0,31,56.219472
-1.0,31,56.222502
-4.0,31,56.225636
0.0,31,56.305258
-2.0,31,56.30852
0.0,31,56.311722
0.0,31,56.314896
0.0,31,56.318068
-1.0,31,56.321264
0.0,31,56.324449
0.0,31,56.32763
0.0,31,56.330783
0.0,31,56.333985
-2.0,31,56.337172
0.0,31,56.340348
0.0,31,56.3435
-2.0,31,56.34669
0.0,31,56.349845
-3.0,31,56.353037
-1.0,31,56.35618
0.0,31,56.35936
0.0,31,56.362519
0.0,31,56.365678
-2.0,31,56.368826
-1.0,31,56.371998
-1.0,31,56.37517
0.0,31,56.37835
0.0,31,56.381501
0.0,31,56.38467
0.0,31,56.387827
0.0,31,56.390991
-2.0,31,56.394155
0.0,31,56.397303
0.0,31,56.400448
0.0,31,56.403634
0.0,31,56.406813
-1.0,31,56.409966
-1.0,31,56.413113
-1.0,31,56.416262
0.0,31,56.419424
0.0,31,56.422548
-1.0,31,56.425715
0.0,31,56.428871
0.0,31,56.43204
0.0,31,56.435214
0.0,31,56.438373
-2.0,31,56.441514
0.0,31,56.444678
-1.0,31,56.447829
0.0,31,56.450983
0.0,31,56.454159
0.0,31,56.457299
-2.0,31,56.460442
0.0,31,56.463583
0.0,31,56.466756
0.0,31,56.469921
0.0,31,56.473046
0.0,31,56.476192
-1.0,31,56.479348
-3.0,31,56.482498
0.0,31,56.485664
-1.0,31,56.488828
-1.0,31,56.49199
-1.0,31,56.495125
-1.0,31,56.49831
-2.0,31,56.501471
-2.0,31,56.504648
0.0,31,56.507801
0.0,31,56.510961
0.0,31,56.590268
0.0,31,56.593521
0.0,31,56.596727
0.0,31,56.599915
0.0,31,56.603228
0.0,31,56.606419
0.0,31,56.609589
0.0,31,56.612769
0.0,31,56.615913
-1.0,31,56.619041
0.0,31,56.622191
0.0,31,56.625337
-2.0,31,56.628465
0.0,31,56.63163
-1.0,31,56.634765
0.0,31,56.637927
0.0,31,56.641072
0.0,31,56.644198
0.0,31,56.647341
0.0,31,56.650501
0.0,31,56.65367
-1.0,31,56.656802
-2.0,31,56.659981
0.0,31,56.663152
0.0,31,56.666283
-1.0,31,56.66941
0.0,31,56.672575
0.0,31,56.675737
0.0,31,56.678857
-1.0,31,56.681986
0.0,31,56.685117
0.0,31,56.688273
-1.0,31,56.691403
0.0,31,56.694531
0.0,31,56.697674
0.0,31,56.700789
0.0,31,56.703929
0.0,31,56.707051
0.0,31,56.710194
-1.0,31,56.713337
-1.0,31,56.716452
0.0,31,56.719572
-2.0,31,56.722733
0.0,31,56.725883
0.0,31,56.72902
0.0,31,56.732152
-1.0,31,56.735315
0.0,31,56.738456
-1.0,31,56.741584
0.0,31,56.744706
0.0,31,56.747861
0.0,31,56.750981
0.0,31,56.754094
0.0,31,56.75723
-1.0,31,56.760379
0.0,31,56.763509
0.0,31,56.766647
-2.0,31,56.76975
0.0,31,56.772868
0.0,31,56.775992
0.0,31,56.779105
0.0,31,56.782224
0.0,31,56.785363
-2.0,31,56.788462
0.0,31,56.791563
-1.0,31,56.794695
0.0,31,56.87474
0.0,31,56.877893
-1.0,31,56.881022
0.0,31,56.884125
0.0,31,56.887198
0.0,31,56.890269
0.0,31,56.893336
-1.0,31,56.896399
0.0,31,56.899494
0.0,31,56.902605
-1.0,31,56.905741
0.0,31,56.908846
0.0,31,56.911979
0.0,31,56.915163
0.0,31,56.918214
-1.0,31,56.921374
0.0,31,56.924473
0.0,31,56.92757
0.0,31,56.930696
0.0,31,56.933813
0.0,31,56.936938
0.0,31,56.940034
0.0,31,56.943198
0.0,31,56.94632
0.0,31,56.949495
0.0,31,56.952587
0.0,31,56.95572
0.0,31,56.95888
0.0,31,56.961942
0.0,31,56.965415
0.0,31,56.968672
0.0,31,56.971901
0.0,31,56.975119
0.0,31,56.978343
0.0,31,56.981523
0.0,31,56.984729
0.0,31,56.987923
0.0,31,56.991134
-1.0,31,56.994332
0.0,31,56.997574
0.0,31,57.000767
0.0,31,57.003958
0.0,31,57.007129
-1.0,31,57.010306
0.0,31,57.013486
-1.0,31,57.016677
0.0,31,57.019844
-1.0,31,57.02302
0.0,31,57.026195
0.0,31,57.029378
0.0,31,57.032544
0.0,31,57.035725
0.0,31,57.038911
-3.0,31,57.042077
0.0,31,57.045248
0.0,31,57.04844
-1.0,31,57.05161
0.0,31,57.054781
0.0,31,57.057963
0.0,31,57.061135
0.0,31,57.064308
-1.0,31,57.067498
0.0,31,57.070671
0.0,31,57.073877
-2.0,31,57.077049
0.0,31,57.080218
-1.0,31,57.161116
0.0,31,57.164363
0.0,31,57.167493
-1.0,31,57.170679
0.0,31,57.173849
0.0,31,57.177063
0.0,31,57.180226
0.0,31,57.183355
0.0,31,57.18654
-1.0,31,57.189656
-2.0,31,57.192891
-2.0,31,57.196035
0.0,31,57.19925
0.0,31,57.202409
0.0,31,57.205587
-2.0,31,57.208803
-2.0,31,57.212019
0.0,31,57.215161
0.0,31,57.218349
-1.0,31,57.221573
0.0,31,57.224747
0.0,31,57.227934
0.0,31,57.231093
0.0,31,57.234307
0.0,31,57.237505
0.0,31,57.24066
-1.0,31,57.243891
-1.0,31,57.247061
-1.0,31,57.250259
0.0,31,57.253416
-2.0,31,57.256609
0.0,31,57.259822
0.0,31,57.263064
0.0,31,57.266292
0.0,31,57.269411
-1.0,31,57.272631
0.0,31,57.275823
0.0,31,57.278993
0.0,31,57.282183
-1.0,31,57.285376
-1.0,31,57.288573
-1.0,31,57.291776
0.0,31,57.294961
0.0,31,57.298118
-2.0,31,57.301329
0.0,31,57.304531
0.0,31,57.307692
0.0,31,57.310843
0.0,31,57.314035
0.0,31,57.317233
-1.0,31,57.320367
0.0,31,57.323522
0.0,31,57.326728
0.0,31,57.329926
0.0,31,57.333113
0.0,31,57.336216
0.0,31,57.339411
-1.0,31,57.3426
-3.0,31,57.345796
-1.0,31,57.349
0.0,31,57.352123
0.0,31,57.35532
0.0,31,57.35853
0.0,31,57.361728
-1.0,31,57.364841
0.0,31,57.368043
0.0,31,57.447604
0.0,31,57.450862
0.0,31,57.454041
0.0,31,57.45719
0.0,31,57.460333
0.0,31,57.463501
-1.0,31,57.46665
0.0,31,57.469784
0.0,31,57.472904
0.0,31,57.47607
-1.0,31,57.479226
-1.0,31,57.482364
0.0,31,57.485505
-1.0,31,57.488662
-1.0,31,57.491804
0.0,31,57.494955
-1.0,31,57.498161
0.0,31,57.501301
0.0,31,57.504446
0.0,31,57.507587
0.0,31,57.510735
0.0,31,57.513856
0.0,31,57.516983
-1.0,31,57.520122
0.0,31,57.523277
0.0,31,57.526391
0.0,31,57.52952
0.0,31,57.532652
0.0,31,57.535782
0.0,31,57.538909
0.0,31,57.542018
0.0,31,57.545143
0.0,31,57.548289
-1.0,31,57.551414
-1.0,31,57.55455
0.0,31,57.557669
0.0,31,57.560807
0.0,31,57.563941
0.0,31,57.567052
0.0,31,57.570184
0.0,31,57.573316
-2.0,31,57.576428
0.0,31,57.579543
0.0,31,57.582715
0.0,31,57.585874
0.0,31,57.589089
-1.0,31,57.592199
0.0,31,57.595335
0.0,31,57.598458
-1.0,31,57.60188
-1.0,31,57.605211
-2.0,31,57.608484
-1.0,31,57.6117
0.0,31,57.614936
-4.0,31,57.618143
-2.0,31,57.621364
0.0,31,57.624558
0.0,31,57.627737
0.0,31,57.630933
0.0,31,57.634113
0.0,31,57.637294
-1.0,31,57.640475
0.0,31,57.643671
-2.0,31,57.646872
-1.0,31,57.650067
-1.0,31,57.653257
-2.0,31,57.797841
-1.0,31,57.801298
0.0,31,57.804586
0.0,31,57.807847
0.0,31,57.81106
0.0,31,57.814273
-6.0,31,57.817476
0.0,31,57.820666
0.0,31,57.823861
0.0,31,57.827072
0.0,31,57.830243
-2.0,31,57.833436
0.0,31,57.836666
-1.0,31,57.839874
-1.0,31,57.843067
-2.0,31,57.846245
-1.0,31,57.849433
-1.0,31,57.852638
0.0,31,57.855806
0.0,31,57.858983
0.0,31,57.862154
0.0,31,57.865319
0.0,31,57.868515
0.0,31,57.871799
0.0,31,57.875002
0.0,31,57.878193
0.0,31,57.881374
0.0,31,57.884545
-1.0,31,57.887759
0.0,31,57.890941
-1.0,31,57.894105
-1.0,31,57.897276
0.0,31,57.900466
0.0,31,57.903635
0.0,31,57.906842
0.0,31,57.910034
0.0,31,57.913187
-4.0,31,57.916356
0.0,31,57.919519
0.0,31,57.922698
0.0,31,57.925862
0.0,31,57.92906
0.0,31,57.932238
0.0,31,57.935424
0.0,31,57.938606
-1.0,31,57.941776
-1.0,31,57.944949
-1.0,31,57.948141
0.0,31,57.951326
-1.0,31,57.954494
-1.0,31,57.957678
-1.0,31,57.960838
0.0,31,57.964016
0.0,31,57.967213
0.0,31,57.970388
0.0,31,57.97357
0.0,31,57.976752
0.0,31,57.979929
-2.0,31,57.983098
0.0,31,57.986274
-1.0,31,57.989462
-1.0,31,57.992641
-1.0,31,57.995812
0.0,31,57.998971
-1.0,31,58.00215
-1.0,31,58.005337
0.0,31,58.084571
0.0,31,58.088059
0.0,31,58.091299
0.0,31,58.094486
0.0,31,58.097654
0.0,31,58.100855
0.0,31,58.104039
-1.0,31,58.10722
-2.0,31,58.110777
0.0,31,58.114029
0.0,31,58.117327
0.0,31,58.120563
0.0,31,58.123755
0.0,31,58.127003
0.0,31,58.130203
0.0,31,58.133421
0.0,31,58.136585
0.0,31,58.139735
0.0,31,58.142902
-1.0,31,58.146059
0.0,31,58.149199
-1.0,31,58.152366
-1.0,31,58.155532
-2.0,31,58.158701
0.0,31,58.161878
0.0,31,58.165033
0.0,31,58.168211
0.0,31,58.171428
0.0,31,58.174833
-1.0,31,58.178047
0.0,31,58.181257
0.0,31,58.184463
0.0,31,58.187604
-1.0,31,58.190894
0.0,31,58.194033
-1.0,31,58.197224
0.0,31,58.200404
0.0,31,58.203587
0.0,31,58.206822
-2.0,31,58.209996
0.0,31,58.213151
0.0,31,58.21636
0.0,31,58.219515
-2.0,31,58.22269
0.0,31,58.225888
-3.0,31,58.229074
0.0,31,58.232249
0.0,31,58.235376
-1.0,31,58.238563
-1.0,31,58.241771
0.0,31,58.244888
-1.0,31,58.248068
-3.0,31,58.251262
-1.0,31,58.254398
0.0,31,58.257552
-1.0,31,58.260759
-1.0,31,58.263955
0.0,31,58.267147
-1.0,31,58.270282
0.0,31,58.273425
-1.0,31,58.276649
-1.0,31,58.279802
-1.0,31,58.282977
0.0,31,58.286145
0.0,31,58.289331
0.0,31,58.292519
0.0,31,58.295671
0.0,31,58.377745
0.0,31,58.380969
0.0,31,58.384165
-1.0,31,58.387329
0.0,31,58.390449
0.0,31,58.393615
0.0,31,58.396806
-1.0,31,58.399969
0.0,31,58.403128
0.0,31,58.406263
-3.0,31,58.40949
0.0,31,58.412581
0.0,31,58.415785
0.0,31,58.418932
0.0,31,58.422152
0.0,31,58.425378
0.0,31,58.428524
-1.0,31,58.431695
0.0,31,58.43493
0.0,31,58.438137
-1.0,31,58.441303
0.0,31,58.444514
-2.0,31,58.447652
0.0,31,58.450872
-1.0,31,58.454088
0.0,31,58.457195
-1.0,31,58.460451
-1.0,31,58.46365
0.0,31,58.466792
-3.0,31,58.470005
0.0,31,58.47321
-1.0,31,58.476455
0.0,31,58.479628
0.0,31,58.48278
-1.0,31,58.486115
-2.0,31,58.489456
0.0,31,58.493082
0.0,31,58.496336
0.0,31,58.499772
0.0,31,58.503772
-2.0,31,58.50741
0.0,31,58.510823
0.0,31,58.514013
-1.0,31,58.517628
0.0,31,58.521092
-1.0,31,58.52496
-2.0,31,58.528502
0.0,31,58.53208
-3.0,31,58.535721
-1.0,31,58.539276
0.0,31,58.542498
-1.0,31,58.54565
0.0,31,58.548779
0.0,31,58.551928
0.0,31,58.555065
0.0,31,58.558178
0.0,31,58.561263
0.0,31,58.564372
-1.0,31,58.5675
0.0,31,58.570577
0.0,31,58.573658
0.0,31,58.576762
0.0,31,58.579873
0.0,31,58.582995
0.0,31,58.586085
0.0,31,58.589164
0.0,31,58.674033
0.0,31,58.67751
0.0,31,58.680753
0.0,31,58.683994
0.0,31,58.687182
-1.0,31,58.690372
0.0,31,58.693651
0.0,31,58.697022
0.0,31,58.700294
0.0,31,58.703358
-1.0,31,58.706438
-1.0,31,58.709543
0.0,31,58.712659
0.0,31,58.71571
-1.0,31,58.718821
0.0,31,58.72193
0.0,31,58.725084
0.0,31,58.728161
0.0,31,58.731251
-2.0,31,58.734368
0.0,31,58.737461
0.0,31,58.740523
0.0,31,58.743643
0.0,31,58.746745
-4.0,31,58.749852
0.0,31,58.752918
-2.0,31,58.755978
-1.0,31,58.759068
-1.0,31,58.762148
-1.0,31,58.765224
0.0,31,58.768316
0.0,31,58.771383
-1.0,31,58.774468
0.0,31,58.777551
-1.0,31,58.780643
0.0,31,58.783776
0.0,31,58.786849
0.0,31,58.789926
-1.0,31,58.793019
0.0,31,58.796124
0.0,31,58.799192
0.0,31,58.802292
0.0,31,58.805384
-1.0,31,58.808501
-1.0,31,58.811547
0.0,31,58.814617
0.0,31,58.817733
0.0,31,58.82082
0.0,31,58.823898
0.0,31,58.826993
0.0,31,58.830057
-2.0,31,58.833177
0.0,31,58.836216
-1.0,31,58.839275
0.0,31,58.842363
0.0,31,58.845444
-3.0,31,58.848538
0.0,31,58.851623
-1.0,31,58.854696
0.0,31,58.857823
0.0,31,58.860884
0.0,31,58.863965
0.0,31,58.867063
-3.0,31,58.870125
-3.0,31,58.873207
0.0,31,58.876957
-2.0,31,58.977057
0.0,31,58.980407
0.0,31,58.983668
0.0,31,58.986885
0.0,31,58.990081
-1.0,31,58.993307
0.0,31,58.996488
0.0,31,58.999688
0.0,31,59.002865
0.0,31,59.006068
0.0,31,59.009255
-1.0,31,59.012436
0.0,31,59.015634
0.0,31,59.01882
-1.0,31,59.022004
0.0,31,59.025229
0.0,31,59.028529
0.0,31,59.031703
0.0,31,59.034929
-1.0,31,59.038085
-2.0,31,59.041291
0.0,31,59.044476
0.0,31,59.047639
0.0,31,59.050825
0.0,31,59.053992
0.0,31,59.057153
0.0,31,59.060316
-1.0,31,59.0635
0.0,31,59.066666
-1.0,31,59.069837
0.0,31,59.073001
0.0,31,59.076167
0.0,31,59.079307
-1.0,31,59.082455
0.0,31,59.085691
0.0,31,59.088874
-1.0,31,59.092037
0.0,31,59.095197
0.0,31,59.098362
0.0,31,59.101563
-1.0,31,59.104736
0.0,31,59.107913
-1.0,31,59.111587
0.0,31,59.114844
0.0,31,59.118088
0.0,31,59.121316
0.0,31,59.124653
0.0,31,59.127938
-1.0,31,59.131126
0.0,31,59.134284
-1.0,31,59.13745
-1.0,31,59.140566
0.0,31,59.14369
0.0,31,59.146801
0.0,31,59.150033
0.0,31,59.15314
0.0,31,59.156326
0.0,31,59.159545
0.0,31,59.162749
-1.0,31,59.165935
0.0,31,59.169139
0.0,31,59.172359
0.0,31,59.175585
-1.0,31,59.178698
-1.0,31,59.181937
0.0,31,59.185163
-1.0,31,59.266518
0.0,31,59.269806
0.0,31,59.273088
0.0,31,59.276412
0.0,31,59.279701
-2.0,31,59.283003
-2.0,31,59.28629
0.0,31,59.289559
0.0,31,59.292842
0.0,31,59.296132
0.0,31,59.29943
-1.0,31,59.302654
-5.0,31,59.305861
0.0,31,59.309044
-1.0,31,59.31223
0.0,31,59.315412
0.0,31,59.318601
-1.0,31,59.321799
0.0,31,59.324978
0.0,31,59.328144
-2.0,31,59.331311
0.0,31,59.334552
0.0,31,59.337727
0.0,31,59.340893
0.0,31,59.344068
0.0,31,59.347243
-1.0,31,59.350427
0.0,31,59.35359
0.0,31,59.356763
0.0,31,59.359954
0.0,31,59.363125
-1.0,31,59.366312
-2.0,31,59.369503
-1.0,31,59.372668
-1.0,31,59.375848
0.0,31,59.379024
0.0,31,59.382186
-1.0,31,59.385369
0.0,31,59.388546
0.0,31,59.391728
0.0,31,59.394917
0.0,31,59.398099
-1.0,31,59.40126
0.0,31,59.404494
-1.0,31,59.407675
-1.0,31,59.410866
-2.0,31,59.414043
0.0,31,59.417234
-1.0,31,59.420423
-3.0,31,59.423604
0.0,31,59.426783
0.0,31,59.429967
0.0,31,59.433123
0.0,31,59.436285
0.0,31,59.439436
0.0,31,59.442621
0.0,31,59.445782
0.0,31,59.448935
-1.0,31,59.452111
0.0,31,59.455285
0.0,31,59.458447
0.0,31,59.461602
-1.0,31,59.464777
-1.0,31,59.467939
0.0,31,59.47109
0.0,31,59.474249
0.0,31,59.55432
0.0,31,59.557572
0.0,31,59.560767
-2.0,31,59.563937
-1.0,31,59.567129
-1.0,31,59.570298
0.0,31,59.573557
0.0,31,59.576722
0.0,31,59.579985
0.0,31,59.583259
-1.0,31,59.586572
0.0,31,59.58986
0.0,31,59.59303
0.0,31,59.59634
-1.0,31,59.599628
0.0,31,59.602903
0.0,31,59.60614
-2.0,31,59.609614
0.0,31,59.612871
0.0,31,59.616014
-1.0,31,59.619142
-2.0,31,59.622259
0.0,31,59.62541
0.0,31,59.628507
0.0,31,59.631696
0.0,31,59.634836
0.0,31,59.637995
0.0,31,59.641174
0.0,31,59.644353
0.0,31,59.647475
0.0,31,59.650648
0.0,31,59.653817
-1.0,31,59.656974
0.0,31,59.660052
-1.0,31,59.66322
0.0,31,59.666362
-1.0,31,59.669484
0.0,31,59.672602
0.0,31,59.675697
0.0,31,59.678833
0.0,31,59.681986
0.0,31,59.685106
0.0,31,59.688198
0.0,31,59.691342
0.0,31,59.694486
0.0,31,59.697635
0.0,31,59.70072
0.0,31,59.703843
0.0,31,59.706968
0.0,31,59.71011
0.0,31,59.713244
0.0,31,59.71636
0.0,31,59.719526
0.0,31,59.72262
0.0,31,59.725739
0.0,31,59.72883
0.0,31,59.731982
0.0,31,59.735109
0.0,31,59.738242
-1.0,31,59.741353
0.0,31,59.744503
0.0,31,59.747603
-1.0,31,59.750717
0.0,31,59.753819
0.0,31,59.756922
0.0,31,59.76007
-2.0,31,59.840956
-1.0,31,59.844081
0.0,31,59.847158
0.0,31,59.850232
0.0,31,59.85332
0.0,31,59.856377
0.0,31,59.859427
-4.0,31,59.862574
-1.0,31,59.865634
-1.0,31,59.868755
0.0,31,59.87184
0.0,31,59.874926
-1.0,31,59.878075
0.0,31,59.881201
-1.0,31,59.884322
0.0,31,59.887445
-1.0,31,59.89053
-2.0,31,59.893668
0.0,31,59.896776
0.0,31,59.899929
0.0,31,59.903065
0.0,31,59.906193
-1.0,31,59.909315
0.0,31,59.912445
-1.0,31,59.915557
-2.0,31,59.918693
0.0,31,59.921832
0.0,31,59.924989
-1.0,31,59.928091
-1.0,31,59.931151
-2.0,31,59.934274
0.0,31,59.937417
-1.0,31,59.940553
0.0,31,59.943654
0.0,31,59.946786
-1.0,31,59.949903
0.0,31,59.953008
0.0,31,59.95614
0.0,31,59.959284
0.0,31,59.962427
-1.0,31,59.965555
0.0,31,59.968687
0.0,31,59.971828
0.0,31,59.97495
0.0,31,59.978106
0.0,31,59.981254
-1.0,31,59.984403
0.0,31,59.987515
0.0,31,59.990654
-2.0,31,59.993786
0.0,31,59.996853
0.0,31,59.999987
0.0,31,60.00316
0.0,31,60.0063
0.0,31,60.009459
-1.0,31,60.012565
0.0,31,60.015635
0.0,31,60.018772
0.0,31,60.021921
-1.0,31,60.025061
-1.0,31,60.028193
0.0,31,60.031335
0.0,31,60.034431
0.0,31,60.037579
0.0,31,60.040719
0.0,31,60.043848
0.0,31,60.124632
0.0,31,60.127805
0.0,31,60.130961
0.0,31,60.134034
-1.0,31,60.137123
0.0,31,60.140202
0.0,31,60.143286
-1.0,31,60.146369
0.0,31,60.14943
0.0,31,60.152505
-1.0,31,60.155583
0.0,31,60.158692
0.0,31,60.161757
0.0,31,60.164813
-2.0,31,60.167874
-1.0,31,60.170933
0.0,31,60.173991
-1.0,31,60.177029
0.0,31,60.180092
-1.0,31,60.183144
-3.0,31,60.186205
0.0,31,60.189256
0.0,31,60.19231
0.0,31,60.195362
0.0,31,60.198396
-3.0,31,60.201445
0.0,31,60.204511
0.0,31,60.207555
0.0,31,60.210592
-1.0,31,60.213631
0.0,31,60.216693
0.0,31,60.219727
-1.0,31,60.222769
-1.0,31,60.225795
-1.0,31,60.228831
0.0,31,60.23189
-1.0,31,60.234945
-5.0,31,60.238001
-6.0,31,60.241081
0.0,31,60.244128
-1.0,31,60.247163
0.0,31,60.250201
-1.0,31,60.253243
-1.0,31,60.256277
0.0,31,60.259313
0.0,31,60.262356
0.0,31,60.265404
0.0,31,60.268436
0.0,31,60.271476
0.0,31,60.274524
0.0,31,60.277558
0.0,31,60.280588
-1.0,31,60.283625
0.0,31,60.286661
-1.0,31,60.289696
-1.0,31,60.292726
0.0,31,60.295763
0.0,31,60.298781
0.0,31,60.301814
0.0,31,60.304846
0.0,31,60.307872
0.0,31,60.310899
-2.0,31,60.31395
0.0,31,60.316976
-1.0,31,60.319994
0.0,31,60.323013
0.0,31,60.401741
0.0,31,60.40489
0.0,31,60.407968
0.0,31,60.411074
0.0,31,60.414146
-2.0,31,60.417233
0.0,31,60.420311
0.0,31,60.42342
0.0,31,60.426485
0.0,31,60.429568
0.0,31,60.43266
0.0,31,60.435747
0.0,31,60.43882
0.0,31,60.441901
0.0,31,60.444972
0.0,31,60.448067
-1.0,31,60.451121
0.0,31,60.454205
0.0,31,60.457271
-1.0,31,60.460356
-1.0,31,60.463426
0.0,31,60.466494
0.0,31,60.469562
0.0,31,60.472639
-2.0,31,60.47573
0.0,31,60.478791
0.0,31,60.481877
0.0,31,60.484937
-2.0,31,60.488
0.0,31,60.491054
-1.0,31,60.494126
-1.0,31,60.497228
0.0,31,60.500288
0.0,31,60.503328
-1.0,31,60.506396
0.0,31,60.50947
-1.0,31,60.512522
0.0,31,60.515583
0.0,31,60.51863
0.0,31,60.521711
0.0,31,60.52475
-1.0,31,60.527807
0.0,31,60.530867
0.0,31,60.533933
0.0,31,60.536979
0.0,31,60.540023
0.0,31,60.543069
0.0,31,60.546118
-1.0,31,60.549181
0.0,31,60.552234
-2.0,31,60.555303
0.0,31,60.558362
0.0,31,60.561505
-1.0,31,60.564589
0.0,31,60.567634
0.0,31,60.570719
0.0,31,60.57377
0.0,31,60.576822
-1.0,31,60.579871
0.0,31,60.582914
-1.0,31,60.586026
-2.0,31,60.589113
0.0,31,60.592163
0.0,31,60.595234
0.0,31,60.59829
0.0,31,60.601664
-1.0,31,60.681701
-2.0,31,60.684966
0.0,31,60.688198
0.0,31,60.691393
0.0,31,60.694548
0.0,31,60.697708
0.0,31,60.700869
0.0,31,60.704058
-1.0,31,60.707221
0.0,31,60.710377
0.0,31,60.71354
0.0,31,60.716704
0.0,31,60.71986
0.0,31,60.72301
0.0,31,60.726186
0.0,31,60.729346
0.0,31,60.732531
-1.0,31,60.735686
0.0,31,60.738862
0.0,31,60.742025
-3.0,31,60.745175
0.0,31,60.748321
-1.0,31,60.751507
0.0,31,60.754653
0.0,31,60.757809
0.0,31,60.76097
0.0,31,60.764132
-2.0,31,60.767275
0.0,31,60.770428
-1.0,31,60.773601
-1.0,31,60.776753
0.0,31,60.779876
0.0,31,60.783024
0.0,31,60.786179
0.0,31,60.78934
-4.0,31,60.79248
0.0,31,60.795629
0.0,31,60.798797
0.0,31,60.801957
-1.0,31,60.805107
0.0,31,60.808236
-1.0,31,60.811384
-2.0,31,60.81452
0.0,31,60.81767
0.0,31,60.820822
-1.0,31,60.823974
0.0,31,60.827115
0.0,31,60.830257
0.0,31,60.833397
0.0,31,60.836548
0.0,31,60.839688
-1.0,31,60.842837
-1.0,31,60.845983
0.0,31,60.849104
0.0,31,60.852308
-2.0,31,60.855485
0.0,31,60.858623
0.0,31,60.861774
0.0,31,60.864917
0.0,31,60.868041
0.0,31,60.87119
-1.0,31,60.874314
0.0,31,60.877431
0.0,31,60.880571
-1.0,31,60.883713
0.0,31,60.886874
0.0,31,60.965855
0.0,31,60.969022
-1.0,31,60.9721
-4.0,31,60.975179
0.0,31,60.978243
-1.0,31,60.981302
-3.0,31,60.98436
-1.0,31,60.987416
0.0,31,60.990469
-1.0,31,60.993539
0.0,31,60.996634
0.0,31,60.999682
0.0,31,61.002719
0.0,31,61.005779
0.0,31,61.008829
0.0,31,61.011852
-1.0,31,61.014907
-1.0,31,61.017932
0.0,31,61.020965
0.0,31,61.023997
0.0,31,61.02705
0.0,31,61.030101
0.0,31,61.033139
0.0,31,61.036207
-1.0,31,61.039251
0.0,31,61.042295
0.0,31,61.045345
0.0,31,61.048377
0.0,31,61.051402
0.0,31,61.054495
0.0,31,61.057541
-1.0,31,61.060594
0.0,31,61.06362
0.0,31,61.066653
0.0,31,61.069677
-1.0,31,61.072704
-1.0,31,61.075732
-1.0,31,61.078773
-1.0,31,61.081793
0.0,31,61.084824
0.0,31,61.087984
0.0,31,61.091025
-1.0,31,61.094059
0.0,31,61.09711
-2.0,31,61.100131
0.0,31,61.103583
-1.0,31,61.106716
0.0,31,61.109832
0.0,31,61.11295
0.0,31,61.11602
0.0,31,61.119075
-1.0,31,61.122167
0.0,31,61.12525
0.0,31,61.128295
0.0,31,61.131382
0.0,31,61.134465
0.0,31,61.137624
0.0,31,61.140673
0.0,31,61.143801
-1.0,31,61.146931
0.0,31,61.150054
0.0,31,61.153137
-1.0,31,61.156274
-1.0,31,61.159403
0.0,31,61.162578
-1.0,31,61.165703
-4.0,31,61.245086
0.0,31,61.248244
0.0,31,61.251329
0.0,31,61.254426
0.0,31,61.257519
0.0,31,61.260625
0.0,31,61.263733
-2.0,31,61.266872
-1.0,31,61.269962
0.0,31,61.273131
0.0,31,61.276339
-1.0,31,61.279413
0.0,31,61.282569
-2.0,31,61.285745
0.0,31,61.288896
-1.0,31,61.292045
0.0,31,61.29515
-1.0,31,61.298332
-1.0,31,61.301491
0.0,31,61.304664
-1.0,31,61.307768
-1.0,31,61.310921
0.0,31,61.314097
0.0,31,61.317268
-1.0,31,61.320412
-1.0,31,61.323584
-1.0,31,61.326738
0.0,31,61.329861
0.0,31,61.333017
0.0,31,61.336159
0.0,31,61.339325
-2.0,31,61.342494
0.0,31,61.345652
0.0,31,61.348832
0.0,31,61.351936
0.0,31,61.355083
0.0,31,61.358257
-1.0,31,61.361428
0.0,31,61.364605
0.0,31,61.367773
-5.0,31,61.370947
-1.0,31,61.37413
-1.0,31,61.377254
-1.0,31,61.380385
0.0,31,61.383551
0.0,31,61.386696
0.0,31,61.389859
-2.0,31,61.393031
0.0,31,61.396142
0.0,31,61.399265
0.0,31,61.402461
0.0,31,61.405616
0.0,31,61.408742
0.0,31,61.411914
0.0,31,61.415073
0.0,31,61.418203
0.0,31,61.421289
0.0,31,61.424434
-2.0,31,61.427605
-1.0,31,61.430749
-4.0,31,61.433889
0.0,31,61.43707
0.0,31,61.44015
0.0,31,61.443269
-1.0,31,61.44646
0.0,31,61.449583
0.0,31,61.52857
0.0,31,61.531847
0.0,31,61.535062
0.0,31,61.53827
0.0,31,61.541455
0.0,31,61.544646
-1.0,31,61.547822
0.0,31,61.551012
0.0,31,61.554171
0.0,31,61.557336
0.0,31,61.5605
0.0,31,61.563667
-1.0,31,61.566819
-1.0,31,61.569986
-3.0,31,61.573152
0.0,31,61.576328
0.0,31,61.579491
-1.0,31,61.582695
0.0,31,61.585921
0.0,31,61.589175
0.0,31,61.59233
-1.0,31,61.595499
0.0,31,61.598675
0.0,31,61.602124
0.0,31,61.605395
